transaction_id,transaction_date,transaction_time,sender_account_id,sender_company,sender_bank,receiver_account_id,receiver_company,receiver_bank,amount_idr,transaction_type,transaction_purpose,risk_score,is_flagged,is_cross_border,reference_number,processing_bank,case_related,scenario
TXN_000927,2024-02-12,04:52:31,ACC_1000248,PT. TOILI INDOTAMA,Mandiri,ACC_1000053,PT. Kaltim Bangun Jaya,CIMB Niaga,9411145315,placement,Setoran modal,100,True,False,REF130465,BCA,False,background
TXN_000928,2024-08-22,00:36:42,ACC_1000068,PT. ADI HARDIAN BERSAUDARA,BTN,ACC_1000065,PT DITJEN PERIKANAN,BNI,1989594557,integration,Investasi bisnis,71,True,False,REF382220,BRI,False,background
TXN_000929,2023-10-03,20:21:31,ACC_1000157,PT. Sawita Karya Manunggal (SKM),BTN,ACC_1000150,PT. Bersama Sejahtera Sakti,CIMB Niaga,2373404939,normal_business,Transfer bisnis normal,28,False,False,REF959972,BRI,False,background
TXN_000930,2025-05-07,06:19:40,ACC_1000164,PT. Natuna Inti Makmur,Permata,ACC_1000307,PT HARAPAN BARU,BNI,2749682364,normal_business,Transfer bisnis normal,14,False,False,REF251150,BNI,False,background
TXN_000931,2025-04-03,06:01:59,ACC_1000007,PT. Dewi Anthika Bahari,OCBC NISP,ACC_1000090,PT. WANASAWIT SUBUR LESTARI,BTN,79918869,normal_business,Transfer bisnis normal,1,False,False,REF689337,BNI,False,background
TXN_000932,2023-12-04,23:09:44,ACC_1000216,PT. IRMASULINDO BLOK 1,OCBC NISP,ACC_1000105,PT KOP. WARGA JAYA,BTN,9689157440,placement,Setoran modal,80,True,False,REF416398,Mandiri,False,background
TXN_000933,2024-08-08,11:28:33,ACC_1000363,UD MAJU BERSAMA,BNI,ACC_1000247,PT. KAWISAN CENTRAL ASIA,BTN,27999762,normal_business,Transfer bisnis normal,20,False,False,REF908597,BCA,False,background
TXN_000934,2025-04-12,17:14:36,ACC_1000277,PT LESTARI MANDIRI,BCA,ACC_1000297,CV NUSA INDAH,Permata,47533298,normal_business,Transfer bisnis normal,24,False,False,REF346417,Mandiri,False,background
TXN_000935,2025-04-30,21:31:58,ACC_1000428,UD MAJU BERSAMA,OCBC NISP,ACC_1000241,PT. HASFARM NAPU,Mandiri,3513537271,normal_business,Transfer bisnis normal,25,False,False,REF693588,BNI,False,background
TXN_000936,2023-08-22,11:49:00,ACC_1000386,PT INDAH PERMAI,Danamon,ACC_1000199,PT. Kapuas Bio Agro,BNI,209589402,normal_business,Transfer bisnis normal,24,False,False,REF151809,BNI,False,background
TXN_000937,2025-03-08,03:46:08,ACC_1000147,PT. Damit Mitra Sekawan,Permata,ACC_1000207,PT. Bumi Suka Swakarsa,Permata,89217964,normal_business,Transfer bisnis normal,1,False,False,REF303669,Mandiri,False,background
TXN_000938,2024-12-19,08:06:00,ACC_1000317,CV KARYA UTAMA,BRI,ACC_1000297,CV NUSA INDAH,Permata,13395488,normal_business,Transfer bisnis normal,25,False,False,REF134652,Mandiri,False,background
TXN_000939,2024-05-19,12:19:36,ACC_1000327,UD MAJU BERSAMA,Maybank,ACC_1000093,PT. SURYA MAS CITRA PERKASA,Permata,165546703,normal_business,Transfer bisnis normal,37,False,False,REF712839,BCA,False,background
TXN_000940,2025-03-12,08:39:05,ACC_1000172,PT. Surya Mukti Perkasa,Mandiri,ACC_1000067,PT. ADI HARDIAN BERSAUDARA,CIMB Niaga,2557505523,placement,Setoran modal,88,True,False,REF920532,BRI,False,background
TXN_000941,2024-05-16,22:19:00,ACC_1000447,PT HARAPAN BARU,Maybank,ACC_1000034,PT. Batu Sempit Sawit Indonesia,BCA,1540438523,placement,Setoran modal,100,True,False,REF748667,BCA,False,background
TXN_000942,2025-05-21,12:04:21,ACC_1000328,UD MAJU BERSAMA,BNI,ACC_1000266,PT. CIMELATI UTAMA,OCBC NISP,12680754,normal_business,Transfer bisnis normal,24,False,False,REF594283,BCA,False,background
TXN_000943,2024-07-10,03:24:17,ACC_1000041,PT. Uni Andalan Utama,Permata,ACC_1000045,PT. Manggala Dharma Putra,BNI,44741711,normal_business,Transfer bisnis normal,4,False,False,REF462907,BRI,False,background
TXN_000944,2024-11-29,23:18:02,ACC_1000376,UD BERKAH NUSANTARA,BRI,ACC_1000246,PT. KAWISAN CENTRAL ASIA,Danamon,5759296436,placement,Setoran modal,100,True,False,REF415259,BCA,False,background
TXN_000945,2024-07-20,20:43:41,ACC_1000137,PT. BORNEO EKA SAWIT TANGGUH,Permata,ACC_1000219,PT. IRMASULINDO BLOK 2,Danamon,555129045,normal_business,Transfer bisnis normal,29,False,False,REF313311,Mandiri,False,background
TXN_000946,2025-03-05,22:28:23,ACC_1000060,PT. Agro Indomas-EK,BCA,ACC_1000318,CV KARYA UTAMA,BRI,76704623,normal_business,Transfer bisnis normal,35,False,False,REF391485,BCA,False,background
TXN_000947,2025-05-21,00:03:56,ACC_1000308,PT HARAPAN BARU,Permata,ACC_1000116,PT. LEMO JAYA,OCBC NISP,7144095,normal_business,Transfer bisnis normal,42,False,False,REF144637,BRI,False,background
TXN_000948,2025-03-23,19:26:47,ACC_1000362,PT INDAH PERMAI,BRI,ACC_1000157,PT. Sawita Karya Manunggal (SKM),BTN,543847776,normal_business,Transfer bisnis normal,28,False,False,REF315075,BCA,False,background
TXN_000949,2025-05-20,05:23:33,ACC_1000076,PTPN XIII,CIMB Niaga,ACC_1000246,PT. KAWISAN CENTRAL ASIA,Danamon,2646594682,placement,Setoran modal,82,True,False,REF609332,BRI,False,background
TXN_000950,2024-08-19,22:33:27,ACC_1000021,PT. Kartika Propitaganda,BCA,ACC_1000268,PT. CIMELATI UTAMA,Permata,253842946,normal_business,Transfer bisnis normal,19,False,False,REF384479,BCA,False,background
TXN_000951,2024-04-14,07:06:30,ACC_1000315,UD OMEGA PRIMA,CIMB Niaga,ACC_1000294,PT LESTARI MANDIRI,BRI,326151363,structuring,Transfer modal kerja,85,True,False,REF475427,BNI,False,background
TXN_000952,2023-08-06,00:03:04,ACC_1000264,PT. INCASI RAYA,CIMB Niaga,ACC_1000139,PT. Malindo Jaya Diraja,Maybank,979331656,normal_business,Transfer bisnis normal,28,False,False,REF888494,BNI,False,background
TXN_000953,2024-07-28,22:24:21,ACC_1000126,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,OCBC NISP,ACC_1000055,PT. Kaltim Bangun Jaya,BRI,4889873349,normal_business,Transfer bisnis normal,46,False,False,REF519744,Mandiri,False,background
TXN_000954,2025-05-01,08:48:40,ACC_1000383,PT GEMILANG ABADI,BRI,ACC_1000246,PT. KAWISAN CENTRAL ASIA,Danamon,378795346,normal_business,Transfer bisnis normal,30,False,False,REF338913,BRI,False,background
TXN_000955,2024-09-14,05:47:03,ACC_1000153,PT. Inti Gerak Maju,BNI,ACC_1000066,PT. ADI HARDIAN BERSAUDARA,BRI,35287359,normal_business,Transfer bisnis normal,30,False,False,REF409176,BNI,False,background
TXN_000956,2025-05-29,12:23:04,ACC_1000045,PT. Manggala Dharma Putra,BNI,ACC_1000074,PT. TANAH TUNJUNG PLATEU,BRI,8925961046,placement,Setoran modal,94,True,False,REF737954,BCA,False,background
TXN_000957,2025-04-18,21:56:51,ACC_1000139,PT. Malindo Jaya Diraja,Maybank,ACC_1000022,PT. Sebatin,BRI,7519230987,placement,Setoran modal,86,True,False,REF179644,BCA,False,background
TXN_000958,2025-04-24,14:41:51,ACC_1000172,PT. Surya Mukti Perkasa,Mandiri,ACC_1000041,PT. Uni Andalan Utama,Permata,4663185728,placement,Setoran modal,93,True,False,REF764499,BNI,False,background
TXN_000959,2024-10-01,16:40:47,ACC_1000375,UD BERKAH NUSANTARA,Danamon,ACC_1000157,PT. Sawita Karya Manunggal (SKM),BTN,17230871,normal_business,Transfer bisnis normal,23,False,False,REF382192,BRI,False,background
TXN_000960,2023-07-01,08:33:25,ACC_1000438,UD MAJU BERSAMA,Maybank,ACC_1000105,PT KOP. WARGA JAYA,BTN,4767801390,placement,Setoran modal,100,True,False,REF848483,Mandiri,False,background
TXN_000961,2025-04-09,13:45:33,ACC_1000296,CV NUSA INDAH,BRI,ACC_1000433,UD MAJU BERSAMA,BTN,3828803906,integration,Investasi bisnis,96,True,False,REF508183,Mandiri,False,background
TXN_000962,2025-01-22,23:39:39,ACC_1000344,PT HARAPAN BARU,BRI,ACC_1000362,PT INDAH PERMAI,BRI,45764589,normal_business,Transfer bisnis normal,38,False,False,REF708019,BCA,False,background
TXN_000963,2023-12-11,15:14:30,ACC_1000369,UD MAJU BERSAMA,BRI,ACC_1000029,PT. Sawit Sukses Sejahtera,BTN,76402086,normal_business,Transfer bisnis normal,25,False,False,REF895675,BNI,False,background
TXN_000964,2024-08-22,09:25:45,ACC_1000008,PT. Imperindo Hasta Eka,Permata,ACC_1000097,PT. BERKAH ALAM FAJAR MAS,CIMB Niaga,38096531,normal_business,Transfer bisnis normal,34,False,False,REF466402,Mandiri,False,background
TXN_000965,2023-08-26,05:29:55,ACC_1000061,PT. Agro Indomas-EK,CIMB Niaga,ACC_1000288,PT LESTARI MANDIRI,CIMB Niaga,90511372,normal_business,Transfer bisnis normal,44,False,False,REF654387,BCA,False,background
TXN_000966,2025-03-16,18:05:32,ACC_1000420,CV JAYA MAKMUR,BNI,ACC_1000269,PT. CIMELATI UTAMA,CIMB Niaga,141130812,normal_business,Transfer bisnis normal,38,False,False,REF635091,BRI,False,background
TXN_000967,2024-04-25,05:28:57,ACC_1000354,CV NUSA INDAH,BRI,ACC_1000373,CV EMAS KENCANA,Maybank,92957293,normal_business,Transfer bisnis normal,18,False,False,REF967943,BRI,False,background
TXN_000968,2025-03-31,11:29:44,ACC_1000290,PT LESTARI MANDIRI,Maybank,ACC_1000234,PT. KODECO MAMBERAMO,BTN,1168725558,placement,Setoran modal,98,True,False,REF938199,BRI,False,background
TXN_000969,2024-02-14,02:20:34,ACC_1000271,PT. LARAS EKAMULIA,CIMB Niaga,ACC_1000054,PT. Kaltim Bangun Jaya,BTN,3810188758,integration,Investasi bisnis,100,True,False,REF531343,BNI,False,background
TXN_000970,2024-03-16,14:41:50,ACC_1000215,PT. IRMASULINDO,Permata,ACC_1000245,PT. KURNIA LUWUK SEJATI,Danamon,648891023,normal_business,Transfer bisnis normal,9,False,False,REF109154,BNI,False,background
TXN_000971,2024-03-11,10:34:40,ACC_1000268,PT. CIMELATI UTAMA,Permata,ACC_1000162,PT. Golden Land Makmur,CIMB Niaga,47670966,normal_business,Transfer bisnis normal,47,False,False,REF350711,BRI,False,background
TXN_000972,2025-04-17,10:30:47,ACC_1000253,PTGUNUNG SYNAJI,Permata,ACC_1000059,PT. Agro Indomas-EK,Permata,2745360751,integration,Investasi bisnis,99,True,False,REF834249,BRI,False,background
TXN_000973,2024-07-13,09:16:02,ACC_1000199,PT. Kapuas Bio Agro,BNI,ACC_1000373,CV EMAS KENCANA,Maybank,22974334,normal_business,Transfer bisnis normal,22,False,False,REF694388,BCA,False,background
TXN_000974,2025-04-27,17:27:42,ACC_1000109,PT. SANGKOWONG SINTA,Mandiri,ACC_1000077,PTPN XIII,CIMB Niaga,480802682,normal_business,Transfer bisnis normal,29,False,False,REF390663,BRI,False,background
TXN_000975,2024-08-04,15:13:03,ACC_1000203,PT. Buana Tunas Sejahtera,OCBC NISP,ACC_1000286,UD MAJU BERSAMA,Permata,52570287,normal_business,Transfer bisnis normal,10,False,False,REF494568,BRI,False,background
TXN_000976,2024-01-30,22:49:01,ACC_1000213,PT. ADI JAYA MULIA,CIMB Niaga,ACC_1000056,PT. Kaltim Bangun Jaya,CIMB Niaga,53398189,normal_business,Transfer bisnis normal,30,False,False,REF450339,BRI,False,background
TXN_000977,2025-05-06,20:50:43,ACC_1000068,PT. ADI HARDIAN BERSAUDARA,BTN,ACC_1000425,PT LESTARI MANDIRI,BCA,99200920,normal_business,Transfer bisnis normal,32,False,False,REF932984,Mandiri,False,background
TXN_000978,2024-11-06,12:33:32,ACC_1000008,PT. Imperindo Hasta Eka,Permata,ACC_1000401,CV PRIMA SEJAHTERA,BRI,53055426,normal_business,Transfer bisnis normal,27,False,False,REF900308,BRI,False,background
TXN_000979,2024-06-29,06:41:12,ACC_1000411,CV KARYA UTAMA,Danamon,ACC_1000148,PT. Bersama Sejahtera Sakti,Maybank,1991487501,integration,Investasi bisnis,100,True,False,REF227905,BCA,False,background
TXN_000980,2025-04-12,11:43:41,ACC_1000263,PT. ACEH TIMUR RUBBER COY,Danamon,ACC_1000039,PT. Uni Andalan Utama,Permata,644554552,layering,Transfer antar perusahaan,77,True,False,REF683422,BNI,False,background
TXN_000981,2024-04-08,07:03:05,ACC_1000365,UD MAJU BERSAMA,BRI,ACC_1000111,PT. PULANG PISAU PERDANA,BCA,2379903948,integration,Investasi bisnis,87,True,False,REF165235,BCA,False,background
TXN_000982,2024-07-17,12:57:36,ACC_1000103,PT KOP. WARGA JAYA,BCA,ACC_1000270,PT. CIMELATI UTAMA,OCBC NISP,336874906,structuring,Transfer modal kerja,81,True,False,REF884525,BNI,False,background
TXN_000983,2024-11-28,21:01:25,ACC_1000308,PT HARAPAN BARU,Permata,ACC_1000210,PT. Natura Agrotani,BRI,331358882,structuring,Transfer modal kerja,92,True,False,REF287030,BRI,False,background
TXN_000984,2024-03-31,12:55:17,ACC_1000320,CV KARYA UTAMA,Danamon,ACC_1000093,PT. SURYA MAS CITRA PERKASA,Permata,808558180,normal_business,Transfer bisnis normal,44,False,False,REF542846,BCA,False,background
TXN_000985,2024-08-14,10:10:24,ACC_1000032,PT. Sawit Sukses Sejahtera,CIMB Niaga,ACC_1000137,PT. BORNEO EKA SAWIT TANGGUH,Permata,2294104874,placement,Setoran modal,100,True,False,REF150602,BRI,False,background
TXN_000986,2025-05-14,09:59:52,ACC_1000040,PT. Uni Andalan Utama,BNI,ACC_1000441,UD MAJU BERSAMA,Permata,98299130,normal_business,Transfer bisnis normal,49,False,False,REF654677,BRI,False,background
TXN_000987,2023-07-24,20:01:28,ACC_1000020,PT. Nadia Humaira,Maybank,ACC_1000347,CV KARYA UTAMA,BCA,4715405291,normal_business,Transfer bisnis normal,33,False,False,REF660245,Mandiri,False,background
TXN_000988,2025-05-06,06:19:01,ACC_1000100,PT. BERKAH ALAM FAJAR MAS,BTN,ACC_1000363,UD MAJU BERSAMA,BNI,1788916688,layering,Transfer antar perusahaan,100,True,False,REF611941,Mandiri,False,background
TXN_000989,2023-08-01,00:04:03,ACC_1000421,CV JAYA MAKMUR,Permata,ACC_1000243,PT. HASFARM NAPU,BTN,39667137,normal_business,Transfer bisnis normal,25,False,False,REF959247,Mandiri,False,background
TXN_000990,2025-05-07,03:28:38,ACC_1000133,PT. RIMBA SAWIT UTAMA PLANINDO,BRI,ACC_1000152,PT. Bersama Sejahtera Sakti,BTN,4202743826,placement,Setoran modal,94,True,False,REF790031,BNI,False,background
TXN_000991,2024-02-22,14:24:22,ACC_1000315,UD OMEGA PRIMA,CIMB Niaga,ACC_1000390,PT HARAPAN BARU,Danamon,11600345,normal_business,Transfer bisnis normal,41,False,False,REF314026,Mandiri,False,background
TXN_000992,2024-06-06,19:41:45,ACC_1000189,PT. Jalin Vaneo,BRI,ACC_1000035,PT. Batu Sempit Sawit Indonesia,Maybank,58881493,normal_business,Transfer bisnis normal,26,False,False,REF978540,Mandiri,False,background
TXN_000993,2025-02-02,06:01:15,ACC_1000155,PT. Inti Gerak Maju,BCA,ACC_1000266,PT. CIMELATI UTAMA,OCBC NISP,10274754,normal_business,Transfer bisnis normal,18,False,False,REF998120,BNI,False,background
TXN_000994,2025-03-14,17:58:40,ACC_1000100,PT. BERKAH ALAM FAJAR MAS,BTN,ACC_1000140,PT. Malindo Jaya Diraja,BCA,56279311,normal_business,Transfer bisnis normal,18,False,False,REF169137,Mandiri,False,background
TXN_000995,2025-05-07,05:11:40,ACC_1000297,CV NUSA INDAH,Permata,ACC_1000255,PTPERKEBUNAN XVIII/PN VII,BRI,26959123,normal_business,Transfer bisnis normal,41,False,False,REF124567,Mandiri,False,background
TXN_000996,2025-03-12,21:49:41,ACC_1000447,PT HARAPAN BARU,Maybank,ACC_1000252,PTGUNUNG SYNAJI,Danamon,68015954,normal_business,Transfer bisnis normal,25,False,False,REF917987,Mandiri,False,background
TXN_000997,2025-04-08,21:39:09,ACC_1000200,PT. Kapuas Bio Agro,BTN,ACC_1000140,PT. Malindo Jaya Diraja,BCA,87639895,normal_business,Transfer bisnis normal,10,False,False,REF514769,BNI,False,background
TXN_000998,2025-05-27,07:39:05,ACC_1000100,PT. BERKAH ALAM FAJAR MAS,BTN,ACC_1000366,UD MAJU BERSAMA,Danamon,39845165,normal_business,Transfer bisnis normal,48,False,False,REF357338,BCA,False,background
TXN_000999,2024-03-07,16:53:26,ACC_1000278,PT LESTARI MANDIRI,BNI,ACC_1000113,PT. PULANG PISAU PERDANA,BTN,1890410696,layering,Transfer antar perusahaan,96,True,False,REF527346,BRI,False,background
TXN_001000,2024-05-08,17:43:45,ACC_1000269,PT. CIMELATI UTAMA,CIMB Niaga,ACC_1000132,PT. RIMBA SAWIT UTAMA PLANINDO,Permata,341711114,normal_business,Transfer bisnis normal,9,False,False,REF618905,Mandiri,False,background
TXN_001001,2023-06-26,01:09:27,ACC_1000262,PT. ACEH TIMUR RUBBER COY,Maybank,ACC_1000235,PT. KODECO MAMBERAMO,BNI,42089075,normal_business,Transfer bisnis normal,45,False,False,REF289317,Mandiri,False,background
TXN_001002,2024-06-04,05:52:44,ACC_1000152,PT. Bersama Sejahtera Sakti,BTN,ACC_1000018,PT. Multi Jayantara Abadi,BTN,30417494,normal_business,Transfer bisnis normal,8,False,False,REF582624,BRI,False,background
TXN_001003,2025-05-05,19:47:10,ACC_1000049,PT. Mega Benua Utama,BTN,ACC_1000387,PT INDAH PERMAI,Danamon,78549404,normal_business,Transfer bisnis normal,12,False,False,REF411777,BRI,False,background
TXN_001004,2025-05-05,23:17:48,ACC_1000176,PT. Wira Karya Nusantari,BCA,ACC_1000092,PT. SURYA MAS CITRA PERKASA,OCBC NISP,364274464,structuring,Transfer modal kerja,88,True,False,REF438129,BRI,False,background
TXN_001005,2023-12-08,17:19:27,ACC_1000024,PT. Sebatin,Maybank,ACC_1000360,PT INDAH PERMAI,BTN,335453113,structuring,Transfer modal kerja,81,True,False,REF185123,BCA,False,background
TXN_001006,2025-05-02,12:32:22,ACC_1000178,PT. Wira Karya Nusantari,OCBC NISP,ACC_1000385,PT INDAH PERMAI,BNI,1698292680,normal_business,Transfer bisnis normal,28,False,True,REF628450,BCA,False,background
TXN_001007,2024-09-06,21:33:54,ACC_1000163,PT. Natuna Inti Makmur,Maybank,ACC_1000153,PT. Inti Gerak Maju,BNI,58001283,normal_business,Transfer bisnis normal,24,False,False,REF656183,BCA,False,background
TXN_001008,2025-04-25,09:23:21,ACC_1000238,PT. PENGEMBANGAN SUTRA ALAM,Danamon,ACC_1000263,PT. ACEH TIMUR RUBBER COY,Danamon,9212206,normal_business,Transfer bisnis normal,19,False,False,REF612248,Mandiri,False,background
TXN_001009,2025-03-27,18:58:04,ACC_1000219,PT. IRMASULINDO BLOK 2,Danamon,ACC_1000077,PTPN XIII,CIMB Niaga,181877563,normal_business,Transfer bisnis normal,25,False,False,REF956658,BNI,False,background
TXN_001010,2025-04-06,10:43:05,ACC_1000399,CV PRIMA SEJAHTERA,Permata,ACC_1000438,UD MAJU BERSAMA,Maybank,1725195226,layering,Transfer antar perusahaan,91,True,False,REF763920,Mandiri,False,background
TXN_001011,2025-04-13,22:20:24,ACC_1000325,UD MAJU BERSAMA,BRI,ACC_1000322,CV KARYA UTAMA,CIMB Niaga,17939106,normal_business,Transfer bisnis normal,39,False,False,REF738032,BRI,False,background
TXN_001012,2025-03-14,13:07:30,ACC_1000190,PT. Jalin Vaneo,BNI,ACC_1000044,PT. Manggala Dharma Putra,BRI,118987970,normal_business,Transfer bisnis normal,52,False,False,REF131425,BNI,False,background
TXN_001013,2024-11-04,19:03:15,ACC_1000007,PT. Dewi Anthika Bahari,OCBC NISP,ACC_1000042,PT. Manggala Dharma Putra,Maybank,389460753,structuring,Transfer modal kerja,84,True,False,REF495042,BRI,False,background
TXN_001014,2024-03-02,10:50:23,ACC_1000105,PT KOP. WARGA JAYA,BTN,ACC_1000442,UD MAJU BERSAMA,Mandiri,596434509,normal_business,Transfer bisnis normal,45,False,False,REF706545,BCA,False,background
TXN_001015,2025-05-07,20:11:12,ACC_1000319,CV KARYA UTAMA,Maybank,ACC_1000153,PT. Inti Gerak Maju,BNI,4786504330,integration,Investasi bisnis,97,True,False,REF547425,BNI,False,background
TXN_001016,2025-04-17,09:11:36,ACC_1000164,PT. Natuna Inti Makmur,Permata,ACC_1000287,UD MAJU BERSAMA,BCA,76419119,normal_business,Transfer bisnis normal,34,False,False,REF849023,BNI,False,background
TXN_001017,2025-05-11,22:03:31,ACC_1000420,CV JAYA MAKMUR,BNI,ACC_1000120,PT. LEMO JAYA,BRI,328158679,structuring,Transfer modal kerja,88,True,False,REF586265,BRI,False,background
TXN_001018,2024-06-10,01:07:32,ACC_1000065,PT DITJEN PERIKANAN,BNI,ACC_1000419,CV JAYA MAKMUR,Permata,354513525,structuring,Transfer modal kerja,100,True,False,REF157756,BNI,False,background
TXN_001019,2023-08-21,16:29:33,ACC_1000175,PT. Wira Karya Nusantari,Permata,ACC_1000268,PT. CIMELATI UTAMA,Permata,19918325,normal_business,Transfer bisnis normal,42,False,False,REF341447,BRI,False,background
TXN_001020,2023-11-05,11:05:32,ACC_1000167,PT. Kaliau Mas Perkasa,BCA,ACC_1000096,PT. SURYA MAS CITRA PERKASA,Permata,454339585,normal_business,Transfer bisnis normal,46,False,False,REF612919,BRI,False,background
TXN_001021,2023-08-24,01:50:31,ACC_1000328,UD MAJU BERSAMA,BNI,ACC_1000349,CV KARYA UTAMA,Permata,347494293,structuring,Transfer modal kerja,91,True,False,REF137718,BCA,False,background
TXN_001022,2024-09-05,18:16:05,ACC_1000446,PT HARAPAN BARU,OCBC NISP,ACC_1000123,PT. GLOBALINDO AGUNG LESTARI,OCBC NISP,87143687,normal_business,Transfer bisnis normal,50,False,False,REF103222,BRI,False,background
TXN_001023,2023-06-05,15:55:18,ACC_1000108,PT. SANGKOWONG SINTA,BRI,ACC_1000346,CV KARYA UTAMA,Mandiri,62776868,normal_business,Transfer bisnis normal,49,False,False,REF644672,BCA,False,background
TXN_001024,2025-03-20,16:21:48,ACC_1000293,PT LESTARI MANDIRI,Danamon,ACC_1000114,PT. PULANG PISAU PERDANA,BRI,65901173,normal_business,Transfer bisnis normal,26,False,True,REF475058,Mandiri,False,background
TXN_001025,2025-05-09,20:23:08,ACC_1000205,PT. Buana Tunas Sejahtera,OCBC NISP,ACC_1000240,PT. HASFARM NAPU,BCA,637670097,integration,Investasi bisnis,83,True,False,REF611886,Mandiri,False,background
TXN_001026,2024-12-29,21:26:46,ACC_1000323,CV KARYA UTAMA,CIMB Niaga,ACC_1000177,PT. Wira Karya Nusantari,Danamon,7537206808,placement,Setoran modal,92,True,False,REF616052,BRI,False,background
TXN_001027,2025-02-12,22:06:56,ACC_1000313,UD OMEGA PRIMA,BCA,ACC_1000084,PT. WANA SAWIT SUBUR LESTARI,CIMB Niaga,335206117,structuring,Transfer modal kerja,71,True,False,REF492748,Mandiri,False,background
TXN_001028,2025-03-13,17:29:34,ACC_1000414,CV KARYA UTAMA,Mandiri,ACC_1000386,PT INDAH PERMAI,Danamon,88886552,normal_business,Transfer bisnis normal,42,False,False,REF939937,Mandiri,False,background
TXN_001029,2024-02-13,09:17:02,ACC_1000316,UD OMEGA PRIMA,CIMB Niaga,ACC_1000164,PT. Natuna Inti Makmur,Permata,52752732,normal_business,Transfer bisnis normal,24,False,False,REF785184,BNI,False,background
TXN_001030,2023-06-08,08:19:11,ACC_1000385,PT INDAH PERMAI,BNI,ACC_1000146,PT. Damit Mitra Sekawan,Maybank,60356697,normal_business,Transfer bisnis normal,22,False,False,REF997890,Mandiri,False,background
TXN_001031,2023-12-04,06:57:44,ACC_1000233,PT. KODECO MAMBERAMO,Mandiri,ACC_1000068,PT. ADI HARDIAN BERSAUDARA,BTN,68029695,normal_business,Transfer bisnis normal,30,False,False,REF676022,BRI,False,background
TXN_001032,2023-09-11,10:41:17,ACC_1000064,PT DITJEN PERIKANAN,Permata,ACC_1000301,PT LESTARI MANDIRI,BRI,78609516,normal_business,Transfer bisnis normal,27,False,False,REF695942,Mandiri,False,background
TXN_001033,2025-04-12,06:45:21,ACC_1000130,PT. RIMBA SAWIT UTAMA PLANINDO,Maybank,ACC_1000435,UD MAJU BERSAMA,BTN,40297606,normal_business,Transfer bisnis normal,45,False,True,REF354188,BCA,False,background
TXN_001034,2025-04-25,23:36:38,ACC_1000115,PT. PULANG PISAU PERDANA,Danamon,ACC_1000442,UD MAJU BERSAMA,Mandiri,289804184,normal_business,Transfer bisnis normal,27,False,False,REF810271,BRI,False,background
TXN_001035,2025-03-20,04:03:24,ACC_1000250,PTGUNUNG SYNAJI,Danamon,ACC_1000414,CV KARYA UTAMA,Mandiri,7680278,normal_business,Transfer bisnis normal,28,False,False,REF550323,Mandiri,False,background
TXN_001036,2025-05-03,15:47:09,ACC_1000155,PT. Inti Gerak Maju,BCA,ACC_1000132,PT. RIMBA SAWIT UTAMA PLANINDO,Permata,94530741,normal_business,Transfer bisnis normal,29,False,False,REF659535,BCA,False,background
TXN_001037,2024-09-22,13:35:59,ACC_1000026,PT. Sebatin,OCBC NISP,ACC_1000046,PT. Mega Benua Utama,Mandiri,82666840,normal_business,Transfer bisnis normal,19,False,False,REF561499,BNI,False,background
TXN_001038,2025-03-06,12:46:29,ACC_1000434,UD MAJU BERSAMA,OCBC NISP,ACC_1000182,PT. Khatulistiwa Agro Abadi,BRI,2343012325,normal_business,Transfer bisnis normal,44,False,False,REF531507,Mandiri,False,background
TXN_001039,2025-05-02,07:09:13,ACC_1000138,PT. BORNEO EKA SAWIT TANGGUH,OCBC NISP,ACC_1000285,UD MAJU BERSAMA,BTN,1401203449,layering,Transfer antar perusahaan,100,True,True,REF950251,BRI,False,background
TXN_001040,2024-06-05,01:36:22,ACC_1000356,PT INDAH PERMAI,Danamon,ACC_1000338,PT HARAPAN BARU,BNI,41820839,normal_business,Transfer bisnis normal,32,False,False,REF245586,BCA,False,background
TXN_001041,2024-05-24,14:34:38,ACC_1000150,PT. Bersama Sejahtera Sakti,CIMB Niaga,ACC_1000182,PT. Khatulistiwa Agro Abadi,BRI,152207044,layering,Transfer antar perusahaan,82,True,False,REF203489,BRI,False,background
TXN_001042,2024-04-22,07:17:03,ACC_1000318,CV KARYA UTAMA,BRI,ACC_1000308,PT HARAPAN BARU,Permata,78303699,normal_business,Transfer bisnis normal,25,False,False,REF482224,Mandiri,False,background
TXN_001043,2024-08-02,18:22:27,ACC_1000142,PT. Kintap Jaya Wattindo,Permata,ACC_1000190,PT. Jalin Vaneo,BNI,64735063,normal_business,Transfer bisnis normal,21,False,False,REF991207,BCA,False,background
TXN_001044,2024-09-28,23:35:30,ACC_1000323,CV KARYA UTAMA,CIMB Niaga,ACC_1000418,CV JAYA MAKMUR,CIMB Niaga,4660536029,integration,Investasi bisnis,87,True,False,REF609862,BNI,False,background
TXN_001045,2025-03-14,23:03:09,ACC_1000054,PT. Kaltim Bangun Jaya,BTN,ACC_1000102,PT. KAHAYAN AGRO LESTARI,BNI,357681675,structuring,Transfer modal kerja,91,True,False,REF778125,BCA,False,background
TXN_001046,2024-01-02,21:06:26,ACC_1000087,PT. WANA SAWIT SUBUR LESTARI,BNI,ACC_1000150,PT. Bersama Sejahtera Sakti,CIMB Niaga,96868062,normal_business,Transfer bisnis normal,42,False,False,REF145074,BNI,False,background
